latitude,longitude,year,month,day,type,basisOfRecord,gbifID,occurrenceID,system:time_start,geometry
10.800742,-85.725034,2022.0,3.0,12.0,,HUMAN_OBSERVATION,4091426395,https://www.inaturalist.org/observations/155185206,2022-03-12T00:00:00,POINT (-85.725034 10.800742)
17.387771,-90.239269,2011.0,2.0,15.0,,HUMAN_OBSERVATION,4091397917,https://www.inaturalist.org/observations/154741930,2011-02-15T00:00:00,POINT (-90.239269 17.387771)
18.052855,-91.821351,2022.0,1.0,13.0,,HUMAN_OBSERVATION,4075903264,https://www.inaturalist.org/observations/152973364,2022-01-13T00:00:00,POINT (-91.821351 18.052855)
10.388769,-84.753038,2021.0,9.0,7.0,,HUMAN_OBSERVATION,4075791245,https://www.inaturalist.org/observations/152892291,2021-09-07T00:00:00,POINT (-84.753038 10.388769)
20.586507,-87.039057,2021.0,12.0,10.0,,HUMAN_OBSERVATION,4046380413,https://www.inaturalist.org/observations/82682668,2021-12-10T00:00:00,POINT (-87.039057 20.586507)
16.784722,-88.23481,2021.0,10.0,29.0,,HUMAN_OBSERVATION,4039550884,https://www.inaturalist.org/observations/149353367,2021-10-29T00:00:00,POINT (-88.23481 16.784722)
10.505114,-83.414722,2021.0,7.0,16.0,,HUMAN_OBSERVATION,4039241889,https://www.inaturalist.org/observations/148803556,2021-07-16T00:00:00,POINT (-83.414722 10.505114)
20.831126,-87.372525,2021.0,11.0,1.0,,HUMAN_OBSERVATION,4034796908,https://www.inaturalist.org/observations/148362310,2021-11-01T00:00:00,POINT (-87.372525 20.831126)
16.498472,-88.61432,2021.0,11.0,1.0,,HUMAN_OBSERVATION,4034617014,https://www.inaturalist.org/observations/148601939,2021-11-01T00:00:00,POINT (-88.61432 16.498472)
17.315679,-90.255873,2021.0,10.0,20.0,,HUMAN_OBSERVATION,4029098819,https://www.inaturalist.org/observations/147493371,2021-10-20T00:00:00,POINT (-90.255873 17.315679)
17.390103,-89.736122,2021.0,10.0,28.0,,HUMAN_OBSERVATION,4011596627,https://www.inaturalist.org/observations/144682997,2021-10-28T00:00:00,POINT (-89.736122 17.390103)
17.358724,-89.658837,2021.0,10.0,14.0,,HUMAN_OBSERVATION,4009872660,https://www.inaturalist.org/observations/144582900,2021-10-14T00:00:00,POINT (-89.658837 17.358724)
17.39673,-89.609779,2013.0,2.0,11.0,,HUMAN_OBSERVATION,4006588050,https://www.inaturalist.org/observations/144605844,2013-02-11T00:00:00,POINT (-89.609779 17.39673)
17.387809,-89.612977,2005.0,9.0,1.0,,HUMAN_OBSERVATION,4006521785,https://www.inaturalist.org/observations/144378993,2005-09-01T00:00:00,POINT (-89.612977 17.387809)
10.407485,-83.454236,2015.0,1.0,1.0,,HUMAN_OBSERVATION,3994253000,https://www.inaturalist.org/observations/144094451,2015-01-01T00:00:00,POINT (-83.454236 10.407485)
16.617596,-88.540867,2021.0,7.0,7.0,,HUMAN_OBSERVATION,3988572766,https://www.inaturalist.org/observations/143403992,2021-07-07T00:00:00,POINT (-88.540867 16.617596)
10.513393,-84.012202,2021.0,6.0,9.0,,HUMAN_OBSERVATION,3985723966,https://www.inaturalist.org/observations/140976327,2021-06-09T00:00:00,POINT (-84.012202 10.513393)
18.18522,-91.831449,2020.0,3.0,25.0,,HUMAN_OBSERVATION,3963568476,https://www.inaturalist.org/observations/122685490,2020-03-25T00:00:00,POINT (-91.831449 18.18522)
16.836074,-93.41535,2020.0,1.0,3.0,,HUMAN_OBSERVATION,3961398728,https://www.inaturalist.org/observations/140006937,2020-01-03T00:00:00,POINT (-93.41535 16.836074)
10.544223,-83.544452,2019.0,7.0,7.0,,HUMAN_OBSERVATION,3925334445,https://www.inaturalist.org/observations/138227012,2019-07-07T00:00:00,POINT (-83.544452 10.544223)
10.847266,-85.659663,2019.0,7.0,20.0,,HUMAN_OBSERVATION,3923678823,https://www.inaturalist.org/observations/136801336,2019-07-20T00:00:00,POINT (-85.659663 10.847266)
16.685556,-90.769127,2020.0,6.0,14.0,,HUMAN_OBSERVATION,3923415777,https://www.inaturalist.org/observations/136761110,2020-06-14T00:00:00,POINT (-90.769127 16.685556)
16.653096,-90.699395,2019.0,4.0,13.0,,HUMAN_OBSERVATION,3915714322,https://www.inaturalist.org/observations/136532301,2019-04-13T00:00:00,POINT (-90.699395 16.653096)
20.679862,-87.281876,2015.0,3.0,1.0,,HUMAN_OBSERVATION,3873032677,https://www.inaturalist.org/observations/119928525,2015-03-01T00:00:00,POINT (-87.281876 20.679862)
20.458907,-87.274335,2015.0,7.0,7.0,,HUMAN_OBSERVATION,3872958568,https://www.inaturalist.org/observations/110776681,2015-07-07T00:00:00,POINT (-87.274335 20.458907)
20.745924,-87.067065,2015.0,9.0,21.0,,HUMAN_OBSERVATION,3860760134,https://www.inaturalist.org/observations/119959080,2015-09-21T00:00:00,POINT (-87.067065 20.745924)
20.735369,-87.043766,2015.0,9.0,21.0,,HUMAN_OBSERVATION,3860415273,https://www.inaturalist.org/observations/120055160,2015-09-21T00:00:00,POINT (-87.043766 20.735369)
21.550985,-87.106743,2015.0,9.0,20.0,,HUMAN_OBSERVATION,3860415187,https://www.inaturalist.org/observations/119967553,2015-09-20T00:00:00,POINT (-87.106743 21.550985)
20.724702,-87.034927,2015.0,5.0,22.0,,HUMAN_OBSERVATION,3860412205,https://www.inaturalist.org/observations/119961829,2015-05-22T00:00:00,POINT (-87.034927 20.724702)
20.413612,-87.236434,2015.0,10.0,2.0,,HUMAN_OBSERVATION,3860380187,https://www.inaturalist.org/observations/119952587,2015-10-02T00:00:00,POINT (-87.236434 20.413612)
21.38262,-87.387449,2015.0,8.0,12.0,,HUMAN_OBSERVATION,3860140207,https://www.inaturalist.org/observations/119943175,2015-08-12T00:00:00,POINT (-87.387449 21.38262)
20.689822,-87.282747,2015.0,8.0,12.0,,HUMAN_OBSERVATION,3859998168,https://www.inaturalist.org/observations/119928324,2015-08-12T00:00:00,POINT (-87.282747 20.689822)
20.744064,-87.066998,2021.0,6.0,1.0,,HUMAN_OBSERVATION,3859989167,https://www.inaturalist.org/observations/119961607,2021-06-01T00:00:00,POINT (-87.066998 20.744064)
21.387964,-87.205535,2021.0,5.0,18.0,,HUMAN_OBSERVATION,3859989143,https://www.inaturalist.org/observations/119930106,2021-05-18T00:00:00,POINT (-87.205535 21.387964)
20.625418,-87.370641,2021.0,5.0,18.0,,HUMAN_OBSERVATION,3859759161,https://www.inaturalist.org/observations/119927754,2021-05-18T00:00:00,POINT (-87.370641 20.625418)
21.298209,-87.343083,2021.0,5.0,13.0,,HUMAN_OBSERVATION,3859639177,https://www.inaturalist.org/observations/119931018,2021-05-13T00:00:00,POINT (-87.343083 21.298209)
21.331371,-87.218454,2021.0,3.0,20.0,,HUMAN_OBSERVATION,3859595144,https://www.inaturalist.org/observations/119945381,2021-03-20T00:00:00,POINT (-87.218454 21.331371)
20.621415,-87.079141,2021.0,5.0,13.0,,HUMAN_OBSERVATION,3859594190,https://www.inaturalist.org/observations/119958856,2021-05-13T00:00:00,POINT (-87.079141 20.621415)
17.387629,-89.063843,2021.0,4.0,28.0,,HUMAN_OBSERVATION,3859589766,https://www.inaturalist.org/observations/121810910,2021-04-28T00:00:00,POINT (-89.063843 17.387629)
20.72798,-87.154708,2021.0,3.0,28.0,,HUMAN_OBSERVATION,3859497163,https://www.inaturalist.org/observations/119958702,2021-03-28T00:00:00,POINT (-87.154708 20.72798)
20.626699,-87.134644,2021.0,4.0,19.0,,HUMAN_OBSERVATION,3859489330,https://www.inaturalist.org/observations/120056560,2021-04-19T00:00:00,POINT (-87.134644 20.626699)
20.44618,-87.262128,2021.0,4.0,19.0,,HUMAN_OBSERVATION,3859481143,https://www.inaturalist.org/observations/119952756,2021-04-19T00:00:00,POINT (-87.262128 20.44618)
20.764181,-87.162579,2021.0,4.0,19.0,,HUMAN_OBSERVATION,3859475132,https://www.inaturalist.org/observations/119959576,2021-04-19T00:00:00,POINT (-87.162579 20.764181)
20.629442,-87.105738,2013.0,5.0,13.0,,HUMAN_OBSERVATION,3859409161,https://www.inaturalist.org/observations/119959225,2013-05-13T00:00:00,POINT (-87.105738 20.629442)
20.631399,-87.421198,2021.0,4.0,15.0,,HUMAN_OBSERVATION,3859407215,https://www.inaturalist.org/observations/119947572,2021-04-15T00:00:00,POINT (-87.421198 20.631399)
21.291786,-87.311189,2021.0,4.0,1.0,,HUMAN_OBSERVATION,3859161140,https://www.inaturalist.org/observations/119930562,2021-04-01T00:00:00,POINT (-87.311189 21.291786)
20.709067,-87.012825,2021.0,4.0,13.0,,HUMAN_OBSERVATION,3858864180,https://www.inaturalist.org/observations/119959687,2021-04-13T00:00:00,POINT (-87.012825 20.709067)
20.797938,-87.084782,2021.0,4.0,13.0,,HUMAN_OBSERVATION,3858667174,https://www.inaturalist.org/observations/119961507,2021-04-13T00:00:00,POINT (-87.084782 20.797938)
21.334658,-87.34741,2021.0,3.0,28.0,,HUMAN_OBSERVATION,3858568144,https://www.inaturalist.org/observations/119943256,2021-03-28T00:00:00,POINT (-87.34741 21.334658)
21.354198,-87.472165,2021.0,3.0,31.0,,HUMAN_OBSERVATION,3858555255,https://www.inaturalist.org/observations/119930749,2021-03-31T00:00:00,POINT (-87.472165 21.354198)
21.263806,-87.343089,2021.0,3.0,31.0,,HUMAN_OBSERVATION,3858537176,https://www.inaturalist.org/observations/119943907,2021-03-31T00:00:00,POINT (-87.343089 21.263806)
20.786633,-87.084739,2021.0,4.0,1.0,,HUMAN_OBSERVATION,3858521164,https://www.inaturalist.org/observations/119959324,2021-04-01T00:00:00,POINT (-87.084739 20.786633)
20.59703,-87.325699,2021.0,3.0,31.0,,HUMAN_OBSERVATION,3858508119,https://www.inaturalist.org/observations/119955586,2021-03-31T00:00:00,POINT (-87.325699 20.59703)
20.577506,-87.271578,2021.0,4.0,13.0,,HUMAN_OBSERVATION,3858481160,https://www.inaturalist.org/observations/119954511,2021-04-13T00:00:00,POINT (-87.271578 20.577506)
21.216863,-87.320654,2021.0,3.0,31.0,,HUMAN_OBSERVATION,3858457159,https://www.inaturalist.org/observations/119944187,2021-03-31T00:00:00,POINT (-87.320654 21.216863)
20.72372,-87.023001,2021.0,4.0,3.0,,HUMAN_OBSERVATION,3858435197,https://www.inaturalist.org/observations/119958797,2021-04-03T00:00:00,POINT (-87.023001 20.72372)
20.66145,-87.057302,2013.0,2.0,24.0,,HUMAN_OBSERVATION,3858395218,https://www.inaturalist.org/observations/119960044,2013-02-24T00:00:00,POINT (-87.057302 20.66145)
20.797701,-87.227859,2021.0,4.0,3.0,,HUMAN_OBSERVATION,3858365085,https://www.inaturalist.org/observations/119928055,2021-04-03T00:00:00,POINT (-87.227859 20.797701)
20.794832,-87.302243,2021.0,3.0,30.0,,HUMAN_OBSERVATION,3858353114,https://www.inaturalist.org/observations/119928953,2021-03-30T00:00:00,POINT (-87.302243 20.794832)
20.499065,-87.25898,2021.0,3.0,13.0,,HUMAN_OBSERVATION,3858349106,https://www.inaturalist.org/observations/119953176,2021-03-13T00:00:00,POINT (-87.25898 20.499065)
20.718768,-87.768394,2018.0,7.0,1.0,,HUMAN_OBSERVATION,3858349100,https://www.inaturalist.org/observations/119945850,2018-07-01T00:00:00,POINT (-87.768394 20.718768)
20.571456,-87.369372,2021.0,3.0,13.0,,HUMAN_OBSERVATION,3858342242,https://www.inaturalist.org/observations/119954908,2021-03-13T00:00:00,POINT (-87.369372 20.571456)
11.02931,-85.592733,2018.0,2.0,2.0,,HUMAN_OBSERVATION,3802345626,https://www.inaturalist.org/observations/118217001,2018-02-02T00:00:00,POINT (-85.592733 11.02931)
20.997647,-89.906499,2018.0,2.0,17.0,,HUMAN_OBSERVATION,3764496783,https://www.inaturalist.org/observations/112669834,2018-02-17T00:00:00,POINT (-89.906499 20.997647)
10.59766,-83.528661,2018.0,2.0,6.0,,HUMAN_OBSERVATION,3760036716,https://www.inaturalist.org/observations/111254554,2018-02-06T00:00:00,POINT (-83.528661 10.59766)
18.568788,-89.923852,2021.0,2.0,21.0,,HUMAN_OBSERVATION,3759090934,https://www.inaturalist.org/observations/109521176,2021-02-21T00:00:00,POINT (-89.923852 18.568788)
16.815306,-90.851023,2018.0,2.0,5.0,,HUMAN_OBSERVATION,3743284648,https://www.inaturalist.org/observations/108478427,2018-02-05T00:00:00,POINT (-90.851023 16.815306)
10.865281,-85.798497,2018.0,4.0,13.0,,HUMAN_OBSERVATION,3499499116,https://www.inaturalist.org/observations/106787139,2018-04-13T00:00:00,POINT (-85.798497 10.865281)
17.225212,-89.707707,2021.0,1.0,16.0,,HUMAN_OBSERVATION,3457226482,https://www.inaturalist.org/observations/105276888,2021-01-16T00:00:00,POINT (-89.707707 17.225212)
16.643404,-88.455244,2019.0,12.0,21.0,,HUMAN_OBSERVATION,3455872320,https://www.inaturalist.org/observations/104252873,2019-12-21T00:00:00,POINT (-88.455244 16.643404)
20.680247,-87.005331,2021.0,1.0,16.0,,HUMAN_OBSERVATION,3415418264,https://www.inaturalist.org/observations/100439618,2021-01-16T00:00:00,POINT (-87.005331 20.680247)
16.383047,-90.469687,2021.0,1.0,16.0,,HUMAN_OBSERVATION,3415375267,https://www.inaturalist.org/observations/100749449,2021-01-16T00:00:00,POINT (-90.469687 16.383047)
17.555652,-89.907485,2020.0,12.0,26.0,,HUMAN_OBSERVATION,3399439277,https://www.inaturalist.org/observations/99500876,2020-12-26T00:00:00,POINT (-89.907485 17.555652)
17.216685,-90.311731,2013.0,7.0,4.0,,HUMAN_OBSERVATION,3399030506,https://www.inaturalist.org/observations/99643794,2013-07-04T00:00:00,POINT (-90.311731 17.216685)
17.238693,-90.270074,2018.0,6.0,21.0,,HUMAN_OBSERVATION,3398849384,https://www.inaturalist.org/observations/99644043,2018-06-21T00:00:00,POINT (-90.270074 17.238693)
21.125531,-88.015741,2020.0,12.0,5.0,,HUMAN_OBSERVATION,3355009225,https://www.inaturalist.org/observations/92931955,2020-12-05T00:00:00,POINT (-88.015741 21.125531)
17.393786,-90.290864,2019.0,8.0,7.0,,HUMAN_OBSERVATION,3325479286,https://www.inaturalist.org/observations/85984359,2019-08-07T00:00:00,POINT (-90.290864 17.393786)
18.095128,-90.36163,2020.0,6.0,18.0,,HUMAN_OBSERVATION,3320944286,https://www.inaturalist.org/observations/84988941,2020-06-18T00:00:00,POINT (-90.36163 18.095128)
18.270274,-90.195224,2020.0,6.0,18.0,,HUMAN_OBSERVATION,3320917286,https://www.inaturalist.org/observations/84988560,2020-06-18T00:00:00,POINT (-90.195224 18.270274)
17.149917,-88.608543,1980.0,1.0,1.0,,HUMAN_OBSERVATION,3302372807,https://www.inaturalist.org/observations/81556035,1980-01-01T00:00:00,POINT (-88.608543 17.149917)
18.360029,-92.087844,2017.0,1.0,1.0,,HUMAN_OBSERVATION,3124546070,https://www.inaturalist.org/observations/79811665,2017-01-01T00:00:00,POINT (-92.087844 18.360029)
18.487409,-89.261035,1986.0,4.0,21.0,,HUMAN_OBSERVATION,3097320666,https://www.inaturalist.org/observations/74925849,1986-04-21T00:00:00,POINT (-89.261035 18.487409)
20.587642,-90.424448,1984.0,11.0,21.0,,HUMAN_OBSERVATION,3097022694,https://www.inaturalist.org/observations/74160813,1984-11-21T00:00:00,POINT (-90.424448 20.587642)
17.666822,-88.487435,1978.0,12.0,1.0,,HUMAN_OBSERVATION,3079842824,https://www.inaturalist.org/observations/73071544,1978-12-01T00:00:00,POINT (-88.487435 17.666822)
18.467927,-88.981196,2001.0,8.0,9.0,,HUMAN_OBSERVATION,3070713052,https://www.inaturalist.org/observations/72461301,2001-08-09T00:00:00,POINT (-88.981196 18.467927)
17.412048,-88.284044,1946.0,6.0,27.0,,HUMAN_OBSERVATION,3058902224,https://www.inaturalist.org/observations/71005663,1946-06-27T00:00:00,POINT (-88.284044 17.412048)
21.566752,-88.003178,2017.0,10.0,5.0,,HUMAN_OBSERVATION,3032167677,https://www.inaturalist.org/observations/67970856,2017-10-05T00:00:00,POINT (-88.003178 21.566752)
16.824116,-88.25753,2017.0,10.0,13.0,,HUMAN_OBSERVATION,3018033123,https://www.inaturalist.org/observations/67644664,2017-10-13T00:00:00,POINT (-88.25753 16.824116)
10.416283,-84.181651,2017.0,10.0,5.0,,HUMAN_OBSERVATION,3008449314,https://www.inaturalist.org/observations/15270189,2017-10-05T00:00:00,POINT (-84.181651 10.416283)
16.544653,-88.618314,2017.0,11.0,8.0,,HUMAN_OBSERVATION,2999201301,http://www.inaturalist.org/observations/327338,2017-11-08T00:00:00,POINT (-88.618314 16.544653)
16.248197,-93.427261,2020.0,4.0,23.0,,HUMAN_OBSERVATION,2981025868,https://www.inaturalist.org/observations/63988863,2020-04-23T00:00:00,POINT (-93.427261 16.248197)
16.070685,-93.414424,2020.0,4.0,23.0,,HUMAN_OBSERVATION,2980838906,https://www.inaturalist.org/observations/63988756,2020-04-23T00:00:00,POINT (-93.414424 16.070685)
17.27033,-91.489421,2020.0,4.0,6.0,,HUMAN_OBSERVATION,2901690152,https://www.inaturalist.org/observations/63109424,2020-04-06T00:00:00,POINT (-91.489421 17.27033)
16.866739,-93.84372,2012.0,12.0,29.0,,HUMAN_OBSERVATION,2898486842,https://www.inaturalist.org/observations/62262526,2012-12-29T00:00:00,POINT (-93.84372 16.866739)
17.074779,-89.542243,2016.0,8.0,16.0,,HUMAN_OBSERVATION,2864773086,https://www.inaturalist.org/observations/59890602,2016-08-16T00:00:00,POINT (-89.542243 17.074779)
8.446631,-83.458064,2020.0,3.0,13.0,,HUMAN_OBSERVATION,2860189171,https://www.inaturalist.org/observations/58257138,2020-03-13T00:00:00,POINT (-83.458064 8.446631)
17.455474,-88.22537,2020.0,2.0,18.0,,HUMAN_OBSERVATION,2851001108,https://www.inaturalist.org/observations/55322328,2020-02-18T00:00:00,POINT (-88.22537 17.455474)
17.625771,-88.926816,2020.0,3.0,4.0,,HUMAN_OBSERVATION,2850773093,https://www.inaturalist.org/observations/55972979,2020-03-04T00:00:00,POINT (-88.926816 17.625771)
8.512211,-83.387481,2020.0,2.0,19.0,,HUMAN_OBSERVATION,2850700339,https://www.inaturalist.org/observations/55493722,2020-02-19T00:00:00,POINT (-83.387481 8.512211)
18.262713,-89.822242,2020.0,3.0,4.0,,HUMAN_OBSERVATION,2839542130,https://observation.org/observation/114840219,2020-03-04T00:00:00,POINT (-89.822242 18.262713)
16.687258,-88.73716,2020.0,2.0,18.0,,HUMAN_OBSERVATION,2832795185,https://observation.org/observation/114116955,2020-02-18T00:00:00,POINT (-88.73716 16.687258)
18.262713,-89.822242,2020.0,3.0,4.0,,HUMAN_OBSERVATION,2832763174,https://observation.org/observation/114841729,2020-03-04T00:00:00,POINT (-89.822242 18.262713)
18.317851,-89.496534,2020.0,2.0,18.0,,HUMAN_OBSERVATION,2826386218,https://www.inaturalist.org/observations/54461124,2020-02-18T00:00:00,POINT (-89.496534 18.317851)
18.056542,-89.252398,2011.0,12.0,5.0,,HUMAN_OBSERVATION,2826308969,https://www.inaturalist.org/observations/55001722,2011-12-05T00:00:00,POINT (-89.252398 18.056542)
18.020562,-89.356414,2020.0,2.0,1.0,,HUMAN_OBSERVATION,2826229044,https://www.inaturalist.org/observations/55001723,2020-02-01T00:00:00,POINT (-89.356414 18.020562)
16.61444,-88.467673,2020.0,2.0,9.0,,HUMAN_OBSERVATION,2823175523,https://www.inaturalist.org/observations/53953418,2020-02-09T00:00:00,POINT (-88.467673 16.61444)
20.619904,-87.036445,2020.0,1.0,30.0,,HUMAN_OBSERVATION,2818538836,https://www.inaturalist.org/observations/52736220,2020-01-30T00:00:00,POINT (-87.036445 20.619904)
10.482056,-83.42066,2019.0,9.0,18.0,,HUMAN_OBSERVATION,2802770349,https://www.inaturalist.org/observations/15255648,2019-09-18T00:00:00,POINT (-83.42066 10.482056)
17.493758,-89.14609,2020.0,1.0,30.0,,HUMAN_OBSERVATION,2802648593,https://www.inaturalist.org/observations/49591915,2020-01-30T00:00:00,POINT (-89.14609 17.493758)
17.593414,-89.146334,2020.0,1.0,25.0,,HUMAN_OBSERVATION,2802542187,https://www.inaturalist.org/observations/49626687,2020-01-25T00:00:00,POINT (-89.146334 17.593414)
17.696367,-88.833693,2020.0,1.0,21.0,,HUMAN_OBSERVATION,2634498593,https://www.inaturalist.org/observations/47287433,2020-01-21T00:00:00,POINT (-88.833693 17.696367)
17.56371,-88.924795,2020.0,1.0,21.0,,HUMAN_OBSERVATION,2634492490,https://www.inaturalist.org/observations/47892547,2020-01-21T00:00:00,POINT (-88.924795 17.56371)
17.507106,-89.037166,2020.0,1.0,13.0,,HUMAN_OBSERVATION,2634480477,https://www.inaturalist.org/observations/47286563,2020-01-13T00:00:00,POINT (-89.037166 17.507106)
17.652917,-89.042296,2020.0,1.0,13.0,,HUMAN_OBSERVATION,2634476378,https://www.inaturalist.org/observations/47168394,2020-01-13T00:00:00,POINT (-89.042296 17.652917)
17.519904,-89.132317,2020.0,1.0,13.0,,HUMAN_OBSERVATION,2634474452,https://www.inaturalist.org/observations/47890467,2020-01-13T00:00:00,POINT (-89.132317 17.519904)
17.61793,-89.08604,2020.0,1.0,16.0,,HUMAN_OBSERVATION,2634464339,https://www.inaturalist.org/observations/47168641,2020-01-16T00:00:00,POINT (-89.08604 17.61793)
17.589454,-88.983622,2020.0,1.0,16.0,,HUMAN_OBSERVATION,2634450471,https://www.inaturalist.org/observations/47890225,2020-01-16T00:00:00,POINT (-88.983622 17.589454)
17.446901,-89.145405,2020.0,1.0,16.0,,HUMAN_OBSERVATION,2634434508,https://www.inaturalist.org/observations/47891446,2020-01-16T00:00:00,POINT (-89.145405 17.446901)
17.63829,-88.964441,2020.0,1.0,13.0,,HUMAN_OBSERVATION,2634385364,https://www.inaturalist.org/observations/47168518,2020-01-13T00:00:00,POINT (-88.964441 17.63829)
17.435248,-89.130251,2020.0,1.0,16.0,,HUMAN_OBSERVATION,2634287188,https://www.inaturalist.org/observations/47692799,2020-01-16T00:00:00,POINT (-89.130251 17.435248)
17.514992,-89.126463,2020.0,1.0,10.0,,HUMAN_OBSERVATION,2634104607,https://www.inaturalist.org/observations/47286913,2020-01-10T00:00:00,POINT (-89.126463 17.514992)
17.408823,-88.980407,2020.0,1.0,11.0,,HUMAN_OBSERVATION,2634082439,https://www.inaturalist.org/observations/47223271,2020-01-11T00:00:00,POINT (-88.980407 17.408823)
17.591724,-89.18444,2020.0,1.0,11.0,,HUMAN_OBSERVATION,2634079173,https://www.inaturalist.org/observations/47692063,2020-01-11T00:00:00,POINT (-89.18444 17.591724)
17.431497,-89.011128,2020.0,1.0,11.0,,HUMAN_OBSERVATION,2634038180,https://www.inaturalist.org/observations/47693288,2020-01-11T00:00:00,POINT (-89.011128 17.431497)
16.106667,-90.950833,2008.0,3.0,20.0,Event,MATERIAL_CITATION,2630417306,ef7ba641806df34e8f04dd1e00fd8c12,2008-03-20T00:00:00,POINT (-90.950833 16.106667)
19.01,-90.314444,2019.0,12.0,30.0,Event,MATERIAL_CITATION,2630411954,b1fa8dc7553e87bbaa7da0fb6c09ddd3,2019-12-30T00:00:00,POINT (-90.314444 19.01)
17.509167,-91.980556,2019.0,12.0,30.0,Event,MATERIAL_CITATION,2630411606,63f57d6e17b22117853350ae0b609387,2019-12-30T00:00:00,POINT (-91.980556 17.509167)
21.216667,-87.183333,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630411452,45b4a8c36136004bcffb3437bb67d3b0,2019-12-21T00:00:00,POINT (-87.183333 21.216667)
21.201944,-88.791944,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630410631,460b806d3c89def762e5e7112c47ee35,2019-12-21T00:00:00,POINT (-88.791944 21.201944)
19.01,-90.314444,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630410552,3580731ab4f8cafc7905de999f42184f,2019-12-21T00:00:00,POINT (-90.314444 19.01)
20.658889,-89.222222,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630410364,0d36b72453f1a2e33a72e17c92077fd7,2019-12-21T00:00:00,POINT (-89.222222 20.658889)
21.157222,-88.313889,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630410316,011067f18fcae5772a1216bf2e6535cc,2019-12-21T00:00:00,POINT (-88.313889 21.157222)
21.338611,-88.144444,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630410210,e3bd37f96604b20ec59417582ea97e4d,2019-12-21T00:00:00,POINT (-88.144444 21.338611)
20.935556,-88.008056,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630409294,ed94b35e1a1067edc4aa04c5f5ce778d,2019-12-21T00:00:00,POINT (-88.008056 20.935556)
18.849799,-88.341868,2019.0,12.0,21.0,Event,MATERIAL_CITATION,2630408240,e9180937fbbeb2bac1ef9b8e95d949ab,2019-12-21T00:00:00,POINT (-88.341868 18.849799)
20.718889,-88.066389,2019.0,12.0,15.0,Event,MATERIAL_CITATION,2630408211,e38d5dc1ae9f5a9be9962a40e02dadfc,2019-12-15T00:00:00,POINT (-88.066389 20.718889)
21.296111,-88.270833,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630408014,c05513d6cacaca3e88ee99b23af2e97f,2019-12-07T00:00:00,POINT (-88.270833 21.296111)
21.019444,-88.176389,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630407696,79fa83c515525f4c586ba6470117826e,2019-12-07T00:00:00,POINT (-88.176389 21.019444)
21.201944,-88.791944,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630407387,38ff14cf4a5e1be585fb7458fdc3315a,2019-12-07T00:00:00,POINT (-88.791944 21.201944)
15.530556,-93.256944,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630406648,72105b72e991b566c4105eaaadd9d14b,2019-12-07T00:00:00,POINT (-93.256944 15.530556)
20.935556,-88.008056,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630406037,bf07c3013a94fd9aeee1221a909be643,2019-12-07T00:00:00,POINT (-88.008056 20.935556)
20.935556,-88.008056,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630405878,9d99090401df122c29711d6c2af11b8f,2019-12-07T00:00:00,POINT (-88.008056 20.935556)
21.157222,-88.313889,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630404877,9e1ba93073e01131176d8c464675b649,2019-12-07T00:00:00,POINT (-88.313889 21.157222)
21.296111,-88.270833,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630404594,62d0eca3d306eaf93aaec7a53f8bd398,2019-12-07T00:00:00,POINT (-88.270833 21.296111)
18.449444,-90.114444,2019.0,12.0,7.0,Event,MATERIAL_CITATION,2630402395,2a4cbfc252f6d416e1cce2d965a62723,2019-12-07T00:00:00,POINT (-90.114444 18.449444)
20.983484,-88.1108,2019.0,11.0,17.0,Event,MATERIAL_CITATION,2630402357,21976e306564e79b26d0aac6afea6752,2019-11-17T00:00:00,POINT (-88.1108 20.983484)
16.251111,-92.134167,2019.0,11.0,17.0,Event,PRESERVED_SPECIMEN,2630401843,4f262fc6d36daa886a07db66f670c40b,2019-11-17T00:00:00,POINT (-92.134167 16.251111)
16.683333,-91.066667,2019.0,11.0,17.0,Event,HUMAN_OBSERVATION,2630399963,213e417e1d56efbdd07836be69892178,2019-11-17T00:00:00,POINT (-91.066667 16.683333)
15.483333,-90.316667,2014.0,4.0,15.0,Event,MATERIAL_CITATION,2630395232,14b2ed5af4433eed850ef7022740bf56,2014-04-15T00:00:00,POINT (-90.316667 15.483333)
20.658889,-89.222222,2019.0,11.0,8.0,Event,MATERIAL_CITATION,2630394227,0bb6d557a63b908f2a7d423059ea77a5,2019-11-08T00:00:00,POINT (-89.222222 20.658889)
